split,image_id,object_index,object_id,class_name,class_id,difficult,polygon_area_px,bbox_width_px,bbox_height_px,oriented_long_side_px,oriented_short_side_px,orientation_abs_deg,x1,y1,x2,y2,x3,y3,x4,y4,image_width,image_height,image_source,gsd,relative_area_image,aspect_ratio,tile_id,label_index,tile_x,tile_y,tile_size,retained_fraction,clipped_polygon_area_px,tile_x1,tile_y1,tile_x2,tile_y2,tile_x3,tile_y3,tile_x4,tile_y4,tile_instances_for_object,matched_iou,matched_confidence,matched_prediction_index,edge_margin_px,edge_margin_normalized,center_margin_normalized,relative_area_tile,log_aspect_ratio,tile_object_count,is_negative_tile,very_small,detected_iou40,detected_iou50,detected_iou60,size_group,orientation_group,small_area_threshold_train_q25,propensity_score,predicted_outcome_control,predicted_outcome_treated,aipw_score,cate_g_computation,cate_effect_forest,cate_quartile
val,P1066,12,val:P1066:12,harbor,7,0,33694.0,372.0,307.0,403.2083740234375,83.63013458251953,37.23935935708954,712.0,2556.0,661.0,2624.0,340.0,2380.0,395.0,2317.0,1699,3180,GoogleEarth,0.141576452512,0.0062363728571375,4.821328771455984,P1066__x0_y2156,2,0,2156,1024,1.0,33694.0,712.0,400.0,661.0,468.0,340.0,224.0,395.0,161.0,1,0.0,0.0,-1,161.0,0.1572265625,0.305908203125,0.0321331024169921,1.761528546931033,5,False,0,0,0,0,grand,30-45,0.0005035400390625,0.05,0.3610486664157302,0.3782282657894804,0.397230827179782,0.0171795993737502,-0.07062473048292991,Q4
val,P1066,13,val:P1066:13,harbor,7,0,18430.5,331.0,315.0,414.772216796875,42.20189666748047,43.22242565585722,545.0,2755.0,513.0,2790.0,214.0,2509.0,239.0,2475.0,1699,3180,GoogleEarth,0.141576452512,0.0034112741124079,9.828283786981691,P1066__x0_y2156,3,0,2156,1024,1.0,18430.5,545.0,599.0,513.0,634.0,214.0,353.0,239.0,319.0,1,0.0,0.0,-1,214.0,0.208984375,0.368896484375,0.0175766944885253,2.382161580032709,5,False,0,0,0,0,grand,30-45,0.0005035400390625,0.05,0.3562847274149562,0.3874630970583793,0.4062149248170613,0.0311783696434231,-0.06805218003390516,Q4
val,P1066,14,val:P1066:14,harbor,7,0,30430.0,353.0,312.0,398.3992919921875,69.35416412353516,40.92887380634062,400.0,2910.0,348.0,2977.0,47.0,2716.0,94.0,2665.0,1699,3180,GoogleEarth,0.141576452512,0.0056322439022584,5.744417758139943,P1066__x0_y2156,4,0,2156,1024,1.0,30430.0,400.0,754.0,348.0,821.0,47.0,560.0,94.0,509.0,1,0.0,0.0,-1,47.0,0.0458984375,0.217041015625,0.0290203094482421,1.9087151639382007,5,False,0,0,0,0,grand,30-45,0.0005035400390625,0.05,0.3615726106320223,0.3800987136751853,0.3991288510768707,0.018526103043163,-0.08598345343468856,Q4
val,P1066,16,val:P1066:16,ship,1,0,1206.0,36.0,67.0,64.28841400146484,17.72004508972168,74.66671520694645,1593.0,1004.0,1576.0,999.0,1593.0,937.0,1612.0,944.0,1699,3180,GoogleEarth,0.141576452512,0.0002232167645784,3.628005102467524,P1066__x675_y0,3,675,0,1024,1.0,1206.0,918.0,1004.0,901.0,999.0,918.0,937.0,937.0,944.0,1,0.7260563373565674,0.2515218257904053,3,20.0,0.01953125,0.0517578125,0.0011501312255859,1.532125911851895,6,False,0,1,1,1,moyen,60-75,0.0005035400390625,0.1043520839484677,0.3695409211924548,0.3719767843386306,-0.7014781051762503,0.0024358631461757,-0.5041900634758396,Q1
val,P1066,17,val:P1066:17,ship,1,0,1087.5,35.0,57.0,54.120235443115234,19.64688301086425,72.25532837494306,1559.0,980.0,1539.0,973.0,1555.0,923.0,1574.0,928.0,1699,3180,GoogleEarth,0.141576452512,0.0002012837740291,2.754647412171592,P1066__x675_y0,4,675,0,1024,1.0,1087.5,884.0,980.0,864.0,973.0,880.0,923.0,899.0,928.0,1,0.0,0.0,-1,44.0,0.04296875,0.0712890625,0.0010371208190917,1.3229943825841062,6,False,0,0,0,0,moyen,60-75,0.0005035400390625,0.1224684753054537,0.3572490106200625,0.3284611294487998,0.3783188729073612,-0.0287878811712626,-0.33788141144721173,Q2
val,P1066,19,val:P1066:19,harbor,7,0,4705.5,202.0,129.0,220.9117431640625,21.09502220153809,30.293922130057496,1576.0,249.0,1564.0,267.0,1374.0,156.0,1385.0,138.0,1699,3180,GoogleEarth,0.141576452512,0.0008709340677646,10.4722214109808,P1066__x675_y0,5,675,0,1024,1.0,4705.5,901.0,249.0,889.0,267.0,699.0,156.0,710.0,138.0,1,0.0,0.0,-1,123.0,0.1201171875,0.19775390625,0.0044875144958496,2.4399285837913824,6,False,0,0,0,0,grand,30-45,0.0005035400390625,0.05,0.3405454229504707,0.3758574526631085,0.3937808959762912,0.0353120297126377,-0.11279180384688206,Q4
val,P1066,2,val:P1066:2,harbor,7,1,19597.0,373.0,263.0,435.6076354980469,45.48626327514648,31.09910064138785,1697.0,549.0,1700.0,607.0,1327.0,382.0,1352.0,344.0,1699,3180,GoogleEarth,0.141576452512,0.0036271798801366,9.57668544595663,P1066__x675_y0,0,675,0,1024,0.999522208437516,19680.5,1022.0,549.0,1024.0,607.0,652.0,382.0,677.0,344.0,1,0.0,0.2879724204540252,1,0.0,0.0,0.176025390625,0.0187687873840332,2.358652092464967,6,False,0,0,0,0,grand,30-45,0.0005035400390625,0.05,0.3416855469789639,0.3746500426824921,0.3926334925234902,0.0329644957035281,-0.1151755474645016,Q4
val,P1066,3,val:P1066:3,harbor,7,0,9829.5,220.0,156.0,233.2380828857422,40.70626449584961,30.96375653207352,1490.0,546.0,1470.0,585.0,1270.0,465.0,1289.0,429.0,1699,3180,GoogleEarth,0.141576452512,0.0018193276844314,5.729783505669577,P1066__x675_y0,1,675,0,1024,1.0,9829.5,815.0,546.0,795.0,585.0,595.0,465.0,614.0,429.0,1,0.465352714061737,0.270892322063446,2,209.0,0.2041015625,0.311767578125,0.0093741416931152,1.9065429745908635,6,False,0,1,0,0,grand,30-45,0.0005035400390625,0.05,0.3513919405498335,0.3713981475957893,0.3898924602563069,0.0200062070459557,-0.08144054247476828,Q4
val,P1066,4,val:P1066:4,harbor,7,0,45499.0,373.0,238.0,351.4840087890625,128.03515625,20.13630342824814,1653.0,953.0,1610.0,1082.0,1280.0,961.0,1332.0,844.0,1699,3180,GoogleEarth,0.141576452512,0.0084213429283226,2.7452148228941025,P1066__x675_y0,2,675,0,1024,0.8868559439493175,36179.2317398712,935.9813232421876,1024.0,603.5823974609375,965.1753540039062,645.9976806640625,840.2639770507812,978.3966064453124,953.1347045898438,1,0.5360308885574341,0.6938766241073608,0,0.0,0.0,0.0765200108289718,0.0345032040976249,1.320478977912558,6,False,0,1,1,0,grand,15-30,0.0005035400390625,0.05,0.3444630536302255,0.2556249760478918,-0.7788769684978857,-0.0888380775823336,-0.309587503477464,Q2
val,P1133,0,val:P1133:0,plane,0,0,174384.5,547.0,475.0,464.0355529785156,388.7852783203125,13.077908934117572,799.0,455.0,924.0,825.0,472.0,930.0,377.0,553.0,1038,1097,GoogleEarth,0.105706556123,0.1531453798501079,1.1935522738497468,P1133__x14_y73,0,14,73,1024,1.0,174384.5,785.0,382.0,910.0,752.0,458.0,857.0,363.0,480.0,4,0.6436032056808472,0.6380912661552429,0,114.0,0.111328125,0.3857421875,0.1663060188293457,0.7855222725914811,2,False,0,1,1,1,grand,0-15,0.0005035400390625,0.054671734227721,0.6498572849505764,0.1635657814638261,-0.8566842313117001,-0.4862915034867502,-0.33798076314848763,Q2
val,P1133,1,val:P1133:1,plane,0,0,165100.0,545.0,510.0,455.0,365.03424072265625,22.61986494804043,517.0,300.0,662.0,635.0,242.0,810.0,117.0,445.0,1038,1097,GoogleEarth,0.105706556123,0.1449916833964762,1.2464584119540103,P1133__x0_y0,1,0,0,1024,1.0,165100.0,517.0,300.0,662.0,635.0,242.0,810.0,117.0,445.0,4,0.0,0.0,-1,117.0,0.1142578125,0.37548828125,0.1574516296386718,0.8093549369837014,2,False,0,0,0,0,grand,15-30,0.0005035400390625,0.0561944473432046,0.6456802882393975,0.1667622363762489,0.2052062218517276,-0.4789180518631486,-0.3264489481376868,Q2
val,P1179,111,val:P1179:111,plane,0,0,2203.5,66.0,67.0,50.20956039428711,43.13930892944336,43.36342295838327,2219.0,2325.0,2183.0,2291.0,2214.0,2258.0,2249.0,2294.0,6635,6508,GoogleEarth,0.288501286197,5.102988426741837e-05,1.1638934799907787,P1179__x2048_y2048,4,2048,2048,1024,1.0,2203.5,171.0,277.0,135.0,243.0,166.0,210.0,201.0,246.0,1,0.5896928906440735,0.2512330710887909,3,135.0,0.1318359375,0.164306640625,0.0021014213562011,0.7719091361085605,7,False,0,1,1,0,moyen,30-45,0.0005035400390625,0.1997215908985951,0.474315048604402,0.0378930213802891,-1.0932996155947212,-0.4364220272241129,-0.04586678997175341,Q4
val,P1179,112,val:P1179:112,plane,0,0,1104.0,46.0,43.0,39.35733795166016,27.73084831237793,27.21611155730748,2255.0,2261.0,2290.0,2279.0,2278.0,2304.0,2244.0,2289.0,6635,6508,GoogleEarth,0.288501286197,2.556704889095978e-05,1.41926195363063,P1179__x2048_y2048,5,2048,2048,1024,1.0,1104.0,207.0,213.0,242.0,231.0,230.0,256.0,196.0,241.0,1,0.7720583081245422,0.5452277660369873,0,196.0,0.19140625,0.213623046875,0.0010528564453125,0.8834625158148137,7,False,0,1,1,1,moyen,15-30,0.0005035400390625,0.1675809925230051,0.4262830263349473,0.0307837220286615,-1.0847158749417276,-0.3954993043062857,-0.1714605589784846,Q3
val,P1179,113,val:P1179:113,plane,0,0,1192.5,45.0,43.0,39.21734237670898,32.015621185302734,19.98310652189997,2257.0,2272.0,2224.0,2284.0,2212.0,2254.0,2249.0,2241.0,6635,6508,GoogleEarth,0.288501286197,2.761658134281661e-05,1.2249439781200406,P1179__x2048_y2048,6,2048,2048,1024,1.0,1192.5,209.0,224.0,176.0,236.0,164.0,206.0,201.0,193.0,1,0.0158240441232919,0.2758650481700897,2,164.0,0.16015625,0.18310546875,0.0011372566223144,0.7997317369282075,7,False,0,0,0,0,moyen,15-30,0.0005035400390625,0.1750766578233279,0.430162697087236,0.0319866607356352,0.1232817465645589,-0.3981760363516007,-0.10774032990647969,Q4
val,P1179,114,val:P1179:114,plane,0,0,16854.5,175.0,185.0,144.7549591064453,113.20777130126952,59.71507165059778,2362.0,609.0,2458.0,669.0,2385.0,794.0,2283.0,727.0,6635,6508,GoogleEarth,0.288501286197,0.0003903259289245,1.2786662739011276,P1179__x2048_y0,0,2048,0,1024,1.0,16854.5,314.0,609.0,410.0,669.0,337.0,794.0,235.0,727.0,1,0.8289143443107605,0.9266955256462096,0,230.0,0.224609375,0.31640625,0.0160737037658691,0.8235903042188335,1,False,0,1,1,1,grand,45-60,0.0005035400390625,0.180442609128869,0.458293440898163,0.1524377054289458,-0.9668302628614254,-0.3058557354692172,-0.25534434246842824,Q3
val,P1179,31,val:P1179:31,plane,0,0,1138.5,51.0,42.0,43.382022857666016,25.942243576049805,24.77514056883192,2350.0,1617.0,2389.0,1635.0,2377.0,1659.0,2338.0,1640.0,6635,6508,GoogleEarth,0.288501286197,2.6366019168802272e-05,1.672254087449739,P1179__x2048_y1024,0,2048,1024,1024,1.0,1138.5,302.0,593.0,341.0,611.0,329.0,635.0,290.0,616.0,1,0.0,0.4328732788562774,5,290.0,0.283203125,0.30810546875,0.0010857582092285,0.9829223437618192,7,False,0,0,0,0,moyen,15-30,0.0005035400390625,0.1482344856723907,0.4097516322679367,0.0306022798922925,0.1019121902384613,-0.3791493523756442,-0.18789293274616778,Q3
val,P1179,32,val:P1179:32,plane,0,0,14177.5,155.0,154.0,120.93386840820312,114.94781494140624,66.61477894278624,2465.0,4544.0,2513.0,4433.0,2620.0,4475.0,2578.0,4587.0,6635,6508,GoogleEarth,0.288501286197,0.0003283304670757,1.052076270173976,P1179__x2048_y4096,0,2048,4096,1024,1.0,14177.5,417.0,448.0,465.0,337.0,572.0,379.0,530.0,491.0,1,0.7704581022262573,0.9501935243606568,0,337.0,0.3291015625,0.404052734375,0.0135207176208496,0.7188520953185521,4,False,0,1,1,1,grand,60-75,0.0005035400390625,0.204958785402247,0.4316012198610102,0.1148384074614101,-1.031692767856775,-0.3167628123996001,0.9216687770944121,Q4
val,P1179,33,val:P1179:33,plane,0,0,15323.0,154.0,162.0,129.35609436035156,119.77478790283205,72.45099777093223,2653.0,4243.0,2764.0,4288.0,2727.0,4405.0,2610.0,4365.0,6635,6508,GoogleEarth,0.288501286197,0.0003548585961559,1.0799943512761,P1179__x2048_y4096,1,2048,4096,1024,1.0,15323.0,605.0,147.0,716.0,192.0,679.0,309.0,562.0,269.0,1,0.8338874578475952,0.4889385998249054,3,147.0,0.1435546875,0.223876953125,0.0146131515502929,0.7323651779768948,4,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2197847143032212,0.4293318853935922,0.0926431501306156,-1.0681126448788554,-0.3366887352629766,0.3270537434224292,Q4
val,P1179,34,val:P1179:34,plane,0,0,15628.0,152.0,163.0,127.34991455078124,119.87076568603516,74.98163936884933,2997.0,4374.0,3110.0,4414.0,3077.0,4537.0,2958.0,4495.0,6635,6508,GoogleEarth,0.288501286197,0.0003619219565832,1.0623934353129556,P1179__x2048_y4096,2,2048,4096,1024,0.8147129501135781,12538.513040542604,1024.0,439.23583984375,908.98046875,402.16357421875,949.0,278.00048828125,1024.0,315.07275390625,1,0.7485867738723755,0.9360389709472656,1,0.0,0.0,0.046391487121582,0.0119576578526903,0.7238671701648242,4,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2357345669563801,0.4546739342504567,0.1010805783480573,-1.067123030504887,-0.3535933559023994,0.4745022887872464,Q4
val,P1179,35,val:P1179:35,plane,0,0,11760.0,128.0,150.0,122.38055419921876,96.00521087646484,72.9325951815356,3329.0,4499.0,3418.0,4535.0,3383.0,4649.0,3290.0,4615.0,6635,6508,GoogleEarth,0.288501286197,0.0002723446512297,1.2747282473728692,P1179__x3072_y4096,0,3072,4096,1024,1.0,11760.0,257.0,403.0,346.0,439.0,311.0,553.0,218.0,519.0,1,0.8636029362678528,0.3892015218734741,1,218.0,0.212890625,0.2763671875,0.0112152099609375,0.8218605935637574,1,False,0,1,1,1,grand,60-75,0.0005035400390625,0.1940598507840411,0.4429551845153973,0.1513089914228219,-0.9828201171445184,-0.2916461930925754,-0.2672395091107473,Q2
val,P1179,36,val:P1179:36,plane,0,0,15453.5,155.0,167.0,132.96615600585938,115.31695556640624,68.83874018317172,2177.0,4075.0,2287.0,4118.0,2239.0,4242.0,2132.0,4199.0,6635,6508,GoogleEarth,0.288501286197,0.0003578807880764,1.153049483077011,P1179__x2048_y4096,3,2048,4096,1024,0.958320399707186,14035.47751235962,191.0,146.0,81.30078125,103.5361328125,129.373046875,0.0,239.072265625,21.8134765625,1,0.7632630467414856,0.8459556698799133,2,0.0,0.0,0.0662474632263183,0.0133852744220348,0.7668852014330282,4,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2211599743051615,0.4726283109354032,0.0872099394966672,-1.062542904932125,-0.3854183714387359,0.04300503915019263,Q4
val,P1179,38,val:P1179:38,plane,0,0,15125.0,154.0,163.0,128.41339111328125,116.8118133544922,69.44395478041653,1893.0,3989.0,2004.0,4032.0,1959.0,4152.0,1850.0,4110.0,6635,6508,GoogleEarth,0.288501286197,0.0003502732015179,1.0993185314535048,P1179__x1024_y3072,0,1024,3072,1024,0.7111951188016529,10520.807047486303,943.09619140625,1024.0,830.974853515625,1024.0,868.999755859375,917.0,981.12109375,956.8447265625,1,0.7513121366500854,0.9835418462753296,0,0.0,0.0,0.0425183773040771,0.0100334234690535,0.7416127832333284,1,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2183661448296349,0.4590155508703193,0.171752187307542,-0.9793833959170152,-0.2872633635627772,-0.4727610929988365,Q1
val,P1179,39,val:P1179:39,plane,0,0,29515.5,217.0,233.0,187.2431640625,155.86212158203125,66.72105080199731,4279.0,5710.0,4128.0,5649.0,4202.0,5477.0,4345.0,5539.0,6635,6508,GoogleEarth,0.288501286197,0.0006835364416133,1.2013384789193486,P1179__x4096_y5484,0,4096,5484,1024,0.9977284842921516,29512.73577213288,183.0,226.0009765625,32.0,165.0009765625,101.951171875,0.0,252.951171875,52.8427734375,1,0.7768352627754211,0.8012314438819885,1,0.0,0.0,0.1083605289459228,0.0281455381127671,0.789065574873116,2,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2069247503943021,0.49430171153157,0.1598134030263815,-0.9721305608889992,-0.3344883085051885,-0.3904995741452443,Q2
val,P1179,40,val:P1179:40,plane,0,0,38156.0,243.0,260.0,211.96697998046875,181.5543975830078,69.85523713293647,4673.0,5865.0,4502.0,5804.0,4575.0,5605.0,4745.0,5670.0,6635,6508,GoogleEarth,0.288501286197,0.000883637968735,1.1675122321592686,P1179__x4096_y5484,1,4096,5484,1024,1.0,38156.0,577.0,381.0,406.0,320.0,479.0,121.0,649.0,186.0,1,0.7944523096084595,0.8331676125526428,0,121.0,0.1181640625,0.24609375,0.0363883972167968,0.7735800730980514,2,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2034609634482169,0.4424505403130537,0.1545381989528354,-0.9878773576393672,-0.2879123413602183,-0.28012233840277495,Q2
val,P1179,41,val:P1179:41,plane,0,0,27119.0,208.0,216.0,167.370849609375,161.1862335205078,70.69369965939963,4618.0,4973.0,4768.0,5032.0,4713.0,5189.0,4560.0,5130.0,6635,6508,GoogleEarth,0.288501286197,0.0006280369555017,1.038369381514708,P1179__x4096_y4096,0,4096,4096,1024,0.7470787749133448,19666.119005203247,620.33935546875,1024.0,467.69384765625,1024.0,521.99951171875,877.0,674.64501953125,933.3916015625,1,0.6969277262687683,0.6424528956413269,0,0.0,0.0,0.0580098628997802,0.0187550725986511,0.7121501654404225,1,False,0,1,1,1,grand,60-75,0.0005035400390625,0.223391364434744,0.4567395907734112,0.1729009245573112,-0.9833678554983896,-0.2838386662161,0.23628625843826476,Q4
val,P1179,42,val:P1179:42,plane,0,0,15525.0,156.0,160.0,133.46160888671875,118.59595489501952,70.85773180853373,5718.0,3577.0,5832.0,3543.0,5874.0,3664.0,5762.0,3703.0,6635,6508,GoogleEarth,0.288501286197,0.0003595366250291,1.1253470576197833,P1179__x5611_y3072,0,5611,3072,1024,1.0,15525.0,107.0,505.0,221.0,471.0,263.0,592.0,151.0,631.0,1,0.8926438689231873,0.5969073176383972,1,107.0,0.1044921875,0.18115234375,0.014805793762207,0.7539351102737587,2,False,0,1,1,1,grand,60-75,0.0005035400390625,0.2116051286161258,0.4487754703936509,0.1616956620962885,-0.9862529632911048,-0.2870798082973623,-0.3319775924731708,Q2
val,P1179,43,val:P1179:43,plane,0,0,15617.0,156.0,158.0,130.60244750976562,119.92080688476562,71.56505117707798,5854.0,3518.0,5739.0,3552.0,5698.0,3429.0,5813.0,3394.0,6635,6508,GoogleEarth,0.288501286197,0.0003616672124367,1.0890724545846675,P1179__x5611_y3072,1,5611,3072,1024,1.0,15617.0,243.0,446.0,128.0,480.0,87.0,357.0,202.0,322.0,1,0.901195228099823,0.9474152326583862,0,87.0,0.0849609375,0.1611328125,0.0148935317993164,0.7367201658334973,2,False,0,1,1,1,grand,60-75,0.0005035400390625,0.216345730951121,0.4566885322437885,0.1674490966232238,-0.9825444927290118,-0.2892394356205647,-0.3866577579097938,Q2
val,P1179,44,val:P1179:44,storage-tank,2,0,13552.0,112.0,121.0,121.0,112.0,90.0,4268.0,1748.0,4380.0,1748.0,4380.0,1869.0,4268.0,1869.0,6635,6508,GoogleEarth,0.288501286197,0.00031384478856,1.0803571428571428,P1179__x4096_y1024,0,4096,1024,1024,1.0,13552.0,172.0,724.0,284.0,724.0,284.0,845.0,172.0,845.0,1,0.7212441563606262,0.9033340811729432,0,172.0,0.16796875,0.22265625,0.0129241943359375,0.732539582270606,1,False,0,1,1,1,grand,75-90,0.0005035400390625,0.3706578577247894,0.2496622168977811,0.2455490002211243,-1.196370548101472,-0.0041132166766568,-0.4955758081660777,Q1
val,P1179,58,val:P1179:58,plane,0,0,1525.0,52.0,55.0,42.54409408569336,35.84689712524414,60.42216131873866,2042.0,2787.0,2063.0,2750.0,2094.0,2768.0,2073.0,2805.0,6635,6508,GoogleEarth,0.288501286197,3.5316802136516e-05,1.186827800940487,P1179__x2048_y2048,0,2048,2048,1024,0.9723508741034836,1367.8533935546875,25.000244140625,757.0,0.0,739.306640625,15.000244140625,702.0,46.174072265625,719.693359375,1,0.6919324994087219,0.2861305773258209,1,0.0,0.0,0.0210387110710144,0.0013044866500422,0.7824520010274445,7,False,0,1,1,1,moyen,60-75,0.0005035400390625,0.2228100017904118,0.4549933597969212,0.0511800176520039,-1.1050661136147122,-0.4038133421449172,-0.18985566793388495,Q3
val,P1179,59,val:P1179:59,plane,0,0,1261.0,52.0,48.0,45.79301071166992,27.294687271118164,31.6075022462489,2337.0,2254.0,2376.0,2278.0,2363.0,2302.0,2324.0,2279.0,6635,6508,GoogleEarth,0.288501286197,2.920294261911257e-05,1.6777261544273392,P1179__x2048_y2048,1,2048,2048,1024,1.0,1261.0,289.0,206.0,328.0,230.0,315.0,254.0,276.0,231.0,1,0.0,0.0,-1,206.0,0.201171875,0.224853515625,0.0012025833129882,0.9849679845449344,7,False,0,0,0,0,moyen,30-45,0.0005035400390625,0.1569803534217693,0.4195907546273143,0.0295699643139551,0.1077027874590089,-0.3900207903133592,-0.21482580978140614,Q3
val,P1179,60,val:P1179:60,plane,0,0,1237.0,39.0,34.0,39.0,32.06243896484375,3.179830119864249,2289.0,1898.0,2253.0,1900.0,2252.0,1866.0,2291.0,1866.0,6635,6508,GoogleEarth,0.288501286197,2.864713720843953e-05,1.2163765845375407,P1179__x2048_y1024,1,2048,1024,1024,1.0,1237.0,241.0,874.0,205.0,876.0,204.0,842.0,243.0,842.0,1,0.0,0.0,-1,148.0,0.14453125,0.16162109375,0.0011796951293945,0.7958736933177946,7,False,0,0,0,0,moyen,0-15,0.0005035400390625,0.1638279746629884,0.4293837445021745,0.0396893286150409,0.1238168371700532,-0.3896944158871336,-0.10956676134566509,Q4
val,P1179,61,val:P1179:61,plane,0,0,2317.0,68.0,68.0,51.6623649597168,43.27817153930664,38.65980825409008,2333.0,1948.0,2293.0,1916.0,2323.0,1880.0,2361.0,1915.0,6635,6508,GoogleEarth,0.288501286197,5.365838068872628e-05,1.1937279954814024,P1179__x2048_y1024,2,2048,1024,1024,1.0,2317.0,285.0,924.0,245.0,892.0,275.0,856.0,313.0,891.0,1,0.7651202082633972,0.4480043053627014,4,100.0,0.09765625,0.130126953125,0.0022096633911132,0.7856023776319445,7,False,0,1,1,1,moyen,30-45,0.0005035400390625,0.1956457325950413,0.4838645135886772,0.0421360221695287,-1.083405308869873,-0.4417284914191485,-0.09103764832183185,Q4
val,P1179,62,val:P1179:62,plane,0,0,2706.5,62.0,59.0,56.08921432495117,49.03060150146485,11.3099324740202,2332.0,1893.0,2277.0,1904.0,2270.0,1854.0,2322.0,1845.0,6635,6508,GoogleEarth,0.288501286197,6.267863933277413e-05,1.1439634148333964,P1179__x2048_y1024,3,2048,1024,1024,1.0,2706.5,284.0,869.0,229.0,880.0,222.0,830.0,274.0,821.0,1,0.4284131526947021,0.6160719394683838,2,144.0,0.140625,0.169921875,0.0025811195373535,0.7626561790860036,7,False,0,1,0,0,moyen,0-15,0.0005035400390625,0.174112433752077,0.4149605732813636,0.0391629510867266,0.1266443447749888,-0.375797622194637,-0.025459798276463202,Q4
val,P1179,63,val:P1179:63,plane,0,0,2471.0,60.0,54.0,53.75872039794922,45.54119110107422,9.63753811293094,2306.0,1864.0,2253.0,1873.0,2246.0,1827.0,2299.0,1819.0,6635,6508,GoogleEarth,0.288501286197,5.722479874054494e-05,1.180441685827606,P1179__x2048_y1024,4,2048,1024,1024,1.0,2471.0,258.0,840.0,205.0,849.0,198.0,803.0,251.0,795.0,1,0.0,0.0,-1,175.0,0.1708984375,0.197509765625,0.0023565292358398,0.7795274644565336,7,False,0,0,0,0,moyen,0-15,0.0005035400390625,0.1689868205245518,0.4186897465668224,0.0337970170095054,0.1189377233256416,-0.384892729557317,-0.09958762505370397,Q4
val,P1179,64,val:P1179:64,helicopter,11,0,1122.0,44.0,51.0,44.777225494384766,25.05992889404297,60.57254359681026,2649.0,1367.0,2627.0,1355.0,2649.0,1316.0,2671.0,1330.0,6635,6508,GoogleEarth,0.288501286197,2.598390294896456e-05,1.7868057680334768,P1179__x2048_y1024,5,2048,1024,1024,1.0,1122.0,601.0,343.0,579.0,331.0,601.0,292.0,623.0,306.0,1,0.0,0.0,-1,292.0,0.28515625,0.310546875,0.0010700225830078,1.0248960539411254,7,False,0,0,0,0,moyen,60-75,0.0005035400390625,0.0563722764057598,0.1699310592019749,0.0643904890331934,0.0745421626219787,-0.1055405701687815,-0.12486379090156358,Q4
val,P1179,85,val:P1179:85,plane,0,1,1288.0,46.0,45.0,38.27531814575195,33.83784866333008,70.14478563067894,2372.0,1938.0,2359.0,1902.0,2394.0,1893.0,2405.0,1925.0,6635,6508,GoogleEarth,0.288501286197,2.9828223706119743e-05,1.1311392318871247,P1179__x2048_y1024,6,2048,1024,1024,1.0,1288.0,324.0,914.0,311.0,878.0,346.0,869.0,357.0,901.0,1,0.0,0.0,-1,110.0,0.107421875,0.13037109375,0.0012283325195312,0.7566566873909367,7,False,0,0,0,0,moyen,60-75,0.0005035400390625,0.2290597626204699,0.4691085768975543,0.0486000341369369,0.1879803570950721,-0.4205085427606174,0.055248650408259825,Q4
val,P1179,86,val:P1179:86,plane,0,0,3671.5,79.0,77.0,63.32456207275391,58.694122314453125,21.297354049033743,2348.0,2169.0,2289.0,2146.0,2312.0,2092.0,2368.0,2111.0,6635,6508,GoogleEarth,0.288501286197,8.50266485535859e-05,1.078891029897223,P1179__x2048_y2048,2,2048,2048,1024,1.0,3671.5,300.0,121.0,241.0,98.0,264.0,44.0,320.0,63.0,1,0.0,0.0,-1,44.0,0.04296875,0.07958984375,0.0035014152526855,0.7318345928303285,7,False,0,0,0,0,grand,15-30,0.0005035400390625,0.1919376494548788,0.437981810783668,0.060983211607624,0.1650162719390429,-0.3769985991760439,-0.04175351966933317,Q4
val,P1179,88,val:P1179:88,plane,0,0,1639.5,54.0,51.0,42.72002029418945,38.62641525268555,20.556045219583467,2358.0,2189.0,2318.0,2174.0,2333.0,2138.0,2372.0,2153.0,6635,6508,GoogleEarth,0.288501286197,3.796845711660196e-05,1.1059794188698184,P1179__x2048_y2048,3,2048,2048,1024,1.0,1639.5,310.0,141.0,270.0,126.0,285.0,90.0,324.0,105.0,1,0.0,0.0,-1,90.0,0.087890625,0.11279296875,0.001563549041748,0.7447806410476109,7,False,0,0,0,0,moyen,15-30,0.0005035400390625,0.1874241908121273,0.4424743632809186,0.0542412059297879,0.1562998674790679,-0.3882331573511307,-0.032087882160348025,Q4
val,P1184,1,val:P1184:1,plane,0,0,292.0,24.0,19.0,20.880613327026367,13.601470947265623,14.036243467926482,1841.0,2494.0,1821.0,2489.0,1825.0,2475.0,1845.0,2481.0,2594,6224,GoogleEarth,0.591560301867,1.808603203358353e-05,1.5351731741355596,P1184__x1570_y2048,0,1570,2048,1024,1.0,292.0,271.0,446.0,251.0,441.0,255.0,427.0,275.0,433.0,2,0.0,0.0,-1,251.0,0.2451171875,0.2568359375,0.0002784729003906,0.9302619479783668,15,False,1,0,0,0,tres petit,0-15,0.0005035400390625,0.6542607367236118,0.3218029883098463,0.0270019453340425,-0.3360719672700876,-0.2948010429758038,-0.5491829470608366,Q1
